date,death,avg_death,temp,dptp,rhum,pm10,o3
1998-11-15,96,110.4,6.11111111111111,32.2,NA,12.811065365,17.344265404
1998-11-16,102,116,8.88888888888889,39.1,NA,30.768190269,6.905972896
1998-11-17,109,100.5,5.55555555555556,34.6,NA,24.899282737,7.504394201
1998-11-18,123,107.75,8.88888888888889,38.7,NA,47.063705814,7.349735664
1998-11-19,114,113.25,7.22222222222222,31.1,NA,26.551413205,8.731914608
1998-11-20,114,129.25,-0.555555555555556,24.4,NA,12.948870651,8.361327626
1998-11-21,116,112.8,1.11111111111111,24.4,NA,31.990628892,8.91485033
1998-11-22,105,110.4,9.44444444444444,34.9,NA,58.958577476,14.60329343
1998-11-23,101,116,10,35.4,NA,38.8876310532,13.513625446
1998-11-24,110,100.5,7.77777777777778,30.1,NA,32.8328233605,5.841060253
1998-11-25,117,107.75,10,35.8,NA,34.8699748477,4.430280046
1998-11-26,103,113.25,10,32.3,NA,19.895460725,10.155944525
1998-11-27,94,129.25,8.88888888888889,35.7,NA,62.989416767,5.969540146
1998-11-28,123,112.8,12.2222222222222,48.6,NA,43.955747652,10.986648447
1998-11-29,106,110.4,17.2222222222222,58.4,NA,58.16996215,13.630065173
1998-11-30,102,116,11.1111111111111,50.7,NA,35.1595225899,12.999107665
1998-12-01,100,109.6,7.22222222222222,37.7,NA,25.31304471,7.059427725
1998-12-02,112,119,12.7777777777778,45.8,NA,37.2038907216,8.639608761
1998-12-03,104,117.25,16.1111111111111,54.9,NA,44.219550062,8.896021183
1998-12-04,117,110.5,16.1111111111111,59.3,NA,55.196960328,4.069106631
1998-12-05,113,115,15,56.6,NA,34.0728409797,8.469108168
1998-12-06,103,113,10,49.2,NA,11.981494825,8.495693409
1998-12-07,99,119,3.88888888888889,31.6,NA,11.352152866,19.072574931
1998-12-08,130,109.6,3.33333333333333,29,NA,23.931906914,6.512223514
1998-12-09,105,119,3.88888888888889,29.5,NA,29.864049771,6.934737431
1998-12-10,99,117.25,1.66666666666667,29,NA,19.67279641,5.413563887
1998-12-11,108,110.5,3.88888888888889,26.1,NA,26.736609719,6.523074292
1998-12-12,112,115,3.33333333333333,26.1,NA,29.687021807,7.523047357
1998-12-13,109,113,3.33333333333333,31.2,NA,26.499332559,13.395162249
1998-12-14,125,119,2.22222222222222,32.1,NA,54.720950379,8.217368035
1998-12-15,113,109.6,6.66666666666667,31.2,NA,31.765318511,6.794398046
1998-12-16,125,119,2.77777777777778,27.2,NA,14.762697399,6.16519357
1998-12-17,124,117.25,0,22.3,NA,16.736008378,9.213874315
1998-12-18,119,110.5,6.11111111111111,30.1,NA,52.79342596,8.342595662
1998-12-19,126,115,1.66666666666667,26.3,NA,23.399924688,9.621383727
1998-12-20,107,113,-0.555555555555556,27.6,NA,14.819524863,6.389344559
1998-12-21,126,119,-5,18.8,NA,20.689030355,7.310945843
1998-12-22,120,109.6,-12.2222222222222,-1.9,NA,25.58873229,15.510484218
1998-12-23,109,119,-8.33333333333333,5.7,NA,29.727204262,9.650973006
1998-12-24,140,117.25,-7.22222222222222,4.8,NA,24.847259207,11.004869967
1998-12-25,130,110.5,-3.88888888888889,11.1,NA,20.192065579,14.227599067
1998-12-26,138,115,-3.33333333333333,12.3,NA,36.9098965697,12.098282414
1998-12-27,125,113,2.22222222222222,24,NA,34.9125064604,10.12215793
1998-12-28,156,119,-1.66666666666667,23.3,NA,33.850800362,6.144213162
1998-12-29,120,109.6,-5.55555555555556,18.4,NA,25.862418895,12.897724906
1998-12-30,99,119,-13.8888888888889,-1.6,NA,28.825880434,9.772815093
1998-12-31,141,117.25,-10.5555555555556,5.1,NA,26.656321843,10.165157204
1999-01-01,136,133,-10,7.7,NA,17.885907902,19.906688361
1999-01-02,147,129.2,-5.55555555555556,21,NA,NA,28.960345086
1999-01-03,136,134.25,-8.88888888888889,8.4,NA,18.793401274,21.640325245
1999-01-04,128,134.75,-18.8888888888889,-6.9,NA,14.762355332,11.712800272
1999-01-05,126,123.75,-17.2222222222222,-6.1,NA,31.801503681,9.25402783
1999-01-06,128,121.75,-11.1111111111111,9.8,NA,25.925363107,9.351573648
1999-01-07,154,116.2,-17.2222222222222,-6.7,NA,37.6866685157,7.198127376
1999-01-08,153,133,-8.88888888888889,10.9,NA,23.707547637,17.819329236
1999-01-09,113,129.2,-15.5555555555556,-1.1,NA,18.757452823,13.027340301
1999-01-10,138,134.25,-14.4444444444444,-0.4,NA,19.72339956,19.418751092
1999-01-11,150,134.75,-15,0,NA,31.665981982,10.504847371
1999-01-12,146,123.75,-6.66666666666667,14.1,NA,34.1989959554,10.441436474
1999-01-13,137,121.75,-6.66666666666667,15.4,NA,2.639883085,31.0866677215
1999-01-14,139,116.2,-7.77777777777778,12.6,NA,22.566806159,18.647808244
1999-01-15,118,133,-5,20.2,NA,39.3174895507,7.228271807
1999-01-16,138,129.2,-1.11111111111111,29.8,NA,27.336216159,10.021635972
1999-01-17,93,134.25,-2.22222222222222,31.3,NA,33.4223425326,8.467021382
1999-01-18,140,134.75,-1.66666666666667,25.8,NA,15.100313249,20.563856342
1999-01-19,118,123.75,-2.77777777777778,20,NA,29.430172203,10.252800361
1999-01-20,162,121.75,-1.11111111111111,28.8,NA,56.479760115,7.74238554
1999-01-21,138,116.2,2.77777777777778,32.6,NA,55.520020514,8.087753742
1999-01-22,137,133,5.55555555555556,41.5,NA,17.519340034,6.446796362
1999-01-23,136,129.2,3.88888888888889,35.3,NA,6.537609266,8.754444378
1999-01-24,136,134.25,0.555555555555556,30,NA,19.540194637,17.646444767
1999-01-25,148,134.75,-2.22222222222222,24.6,NA,13.472362012,11.083306753
1999-01-26,135,123.75,-1.66666666666667,23.4,NA,33.5010708004,9.407314309
1999-01-27,120,121.75,5.55555555555556,34,NA,49.405781515,11.803093142
1999-01-28,107,116.2,0.555555555555556,27.4,NA,23.421142009,11.110052558
1999-01-29,133,133,0.555555555555556,25.6,NA,28.329795856,13.004468051
1999-01-30,137,129.2,1.11111111111111,28,NA,41.3730685911,18.36324089
1999-01-31,119,134.25,2.22222222222222,27.5,NA,21.332405745,23.6098698302
1999-02-01,117,127.75,4.44444444444444,38.4,NA,23.366334317,7.680773093
1999-02-02,131,115.5,3.33333333333333,32.4,NA,6.201927427,8.493908129
1999-02-03,126,119.5,5,27.4,NA,42.226999637,15.589672225
1999-02-04,143,119.25,-0.555555555555556,21.1,NA,17.242658973,17.55804774
1999-02-05,113,115,-0.555555555555556,24.2,NA,27.850056968,7.616594088
1999-02-06,145,124.75,4.44444444444444,30.4,NA,19.198290848,12.520645574
1999-02-07,143,123.25,0.555555555555556,29.8,NA,25.268757879,16.046723342
1999-02-08,134,127.75,2.77777777777778,36.2,NA,32.2142940211,8.214914342
1999-02-09,139,115.5,6.66666666666667,29.8,NA,9.236914506,12.364779098
1999-02-10,145,119.5,6.66666666666667,27.2,NA,50.226474943,12.9105809
1999-02-11,136,119.25,9.44444444444444,47.8,NA,28.022097967,15.142675948
1999-02-12,135,115,-5,13.1,NA,13.244744178,24.2577847059
1999-02-13,137,124.75,-5,10.8,NA,22.3961178,17.988841913
1999-02-14,138,123.25,1.11111111111111,21.9,NA,36.4240798442,16.010979956
1999-02-15,147,127.75,7.22222222222222,30.6,NA,57.351282211,16.073004733
1999-02-16,125,115.5,3.88888888888889,32.1,NA,30.398260234,10.468911687
1999-02-17,150,119.5,-2.77777777777778,20.4,NA,21.094027501,14.882366973
1999-02-18,142,119.25,-1.66666666666667,21.8,NA,30.393040453,13.907662772
1999-02-19,137,115,-2.22222222222222,20.9,NA,9.507875619,26.7995883972
1999-02-20,145,124.75,-3.88888888888889,17,NA,7.406104587,25.5880067253
1999-02-21,124,123.25,-2.22222222222222,15.7,NA,0.442657742999998,36.071315158
1999-02-22,136,127.75,-3.33333333333333,9.4,NA,20.500075325,29.120597657
1999-02-23,133,115.5,-1.66666666666667,14.9,NA,37.6803664681,16.097579891
1999-02-24,130,119.5,-2.77777777777778,22.9,NA,54.565322573,6.89358587
1999-02-25,155,119.25,0.555555555555556,26.5,NA,29.567932464,10.412906991
1999-02-26,149,115,2.22222222222222,27.9,NA,44.507382803,8.651272142
1999-02-27,140,124.75,6.11111111111111,39.2,NA,33.6393586223,6.817179971
1999-02-28,114,123.25,2.77777777777778,32.1,NA,2.673287196,16.045039229
1999-03-01,138,121,3.33333333333333,25.3,NA,23.140140907,24.9834775995
1999-03-02,137,121.2,2.77777777777778,33.1,NA,30.660237743,6.097043737
1999-03-03,158,119,-0.555555555555556,18.7,NA,5.594990495,21.610680153
1999-03-04,142,117,-1.11111111111111,18.4,NA,18.30106241,17.835055273
1999-03-05,130,111.75,1.66666666666667,28.7,NA,30.545443773,16.928958873
1999-03-06,112,125.25,-3.88888888888889,19.7,NA,2.454097617,36.306902718
1999-03-07,109,105.4,-6.11111111111111,14.4,NA,19.211688533,38.928627263
1999-03-08,126,121,-4.44444444444444,16.2,NA,43.529784433,29.8162269894
1999-03-09,152,121.2,-1.66666666666667,26.4,NA,12.519344872,27.0893276133
1999-03-10,123,119,-1.66666666666667,20.3,NA,2.548709576,37.325935419
1999-03-11,124,117,-2.22222222222222,20.4,NA,13.571288546,24.4327820936
1999-03-12,117,111.75,-2.77777777777778,19.6,NA,12.579118218,32.4516512554
1999-03-13,132,125.25,-2.22222222222222,18.1,NA,23.820427483,34.328406236
1999-03-14,124,105.4,0,18.9,NA,3.675684151,39.61502981
1999-03-15,155,121,-0.555555555555556,19.2,NA,36.819228104,16.054991786
1999-03-16,132,121.2,6.11111111111111,29.8,NA,44.743036454,13.285451175
1999-03-17,130,119,10,40.7,NA,29.684303948,27.5639460187
1999-03-18,114,117,3.33333333333333,27.1,NA,13.673864392,27.0846926745
1999-03-19,135,111.75,2.22222222222222,23.7,NA,22.112963961,22.5939475755
1999-03-20,141,125.25,3.88888888888889,27.2,NA,31.658205048,18.653437728
1999-03-21,137,105.4,3.33333333333333,23.2,NA,5.697353398,32.385057535
1999-03-22,142,121,2.22222222222222,21.3,NA,23.665172267,23.0648860854
1999-03-23,120,121.2,3.33333333333333,21,NA,40.5631873728,14.126140116
1999-03-24,121,119,1.66666666666667,21.9,NA,19.524039018,33.61963356
1999-03-25,147,117,0,23.3,NA,22.892545014,30.9226161076
1999-03-26,143,111.75,1.66666666666667,25.9,NA,17.563187369,30.6272671096
1999-03-27,103,125.25,5,26.3,NA,35.654533526,22.051657404
1999-03-28,113,105.4,6.11111111111111,33.7,NA,54.471103928,18.77037407
1999-03-29,115,121,8.88888888888889,24.5,NA,24.446406555,16.642145731
1999-03-30,116,121.2,12.7777777777778,28.5,NA,97.498604357,23.1548721806
1999-03-31,122,119,15.5555555555556,41.3,NA,64.513628158,29.1683059358
1999-04-01,113,103,14.4444444444444,51.7,NA,45.636928533,13.840625072
1999-04-02,115,105.25,17.7777777777778,54.6,NA,45.600390071,13.22892343
1999-04-03,117,107.5,17.2222222222222,57.8,NA,40.6473915016,13.783317199
1999-04-04,97,104.5,13.3333333333333,47.3,NA,14.551755998,21.365552654
1999-04-05,108,102,10,43.2,NA,16.530876879,19.23900766
1999-04-06,108,100.5,11.6666666666667,42.4,NA,18.981817937,22.09749251
1999-04-07,127,100.2,12.7777777777778,42.7,NA,58.504777979,28.0334211021
1999-04-08,122,103,12.7777777777778,43.7,NA,35.4630197375,29.6833201283
1999-04-09,126,105.25,7.22222222222222,40,NA,6.44317429,29.4820450206
1999-04-10,108,107.5,8.33333333333333,35,NA,12.524211283,31.7836126039
1999-04-11,114,104.5,7.77777777777778,39.7,NA,9.607727769,21.253204352
1999-04-12,113,102,7.22222222222222,32.1,NA,26.413868847,23.1500743545
1999-04-13,120,100.5,10,33.3,NA,36.5163816159,19.240635963
1999-04-14,101,100.2,9.44444444444444,26,NA,62.498112386,26.5062143455
1999-04-15,119,103,9.44444444444444,39.4,NA,27.497328525,34.095403713
1999-04-16,121,105.25,6.66666666666667,37.3,NA,6.545749431,24.3992739762
1999-04-17,120,107.5,6.66666666666667,34,NA,7.532699974,16.122411353
1999-04-18,108,104.5,5.55555555555556,37.1,NA,29.104449978,11.718467263
1999-04-19,106,102,5.55555555555556,36.5,NA,45.639705471,11.071541447
1999-04-20,117,100.5,7.22222222222222,39.4,NA,43.582287888,20.974647763
1999-04-21,111,100.2,12.2222222222222,48,NA,32.6407856025,23.3398694274
1999-04-22,100,103,8.88888888888889,47.2,NA,31.536142435,10.543811167
1999-04-23,116,105.25,6.11111111111111,35.6,NA,-0.471687238999998,27.9877133878
1999-04-24,119,107.5,6.66666666666667,24.6,NA,16.94104414,31.6136018979
1999-04-25,90,104.5,8.88888888888889,30.5,NA,19.763202873,31.3560017099
1999-04-26,103,102,10.5555555555556,33.4,NA,33.7005655111,37.168418313
1999-04-27,113,100.5,10,41.5,NA,29.627301026,27.2383566058
1999-04-28,113,100.2,10.5555555555556,38.4,NA,12.829468871,29.3558197782
1999-04-29,109,103,11.1111111111111,32.7,NA,15.644166668,33.583581606
1999-04-30,104,105.25,10.5555555555556,29,NA,27.339958389,29.8363521213
1999-05-01,106,104.4,13.3333333333333,30.5,NA,28.367518317,30.3538205655
1999-05-02,94,106.4,14.4444444444444,37.3,NA,31.278782053,43.180927998
1999-05-03,114,104.75,17.7777777777778,42.8,NA,51.289964735,38.701529394
1999-05-04,144,113,19.4444444444444,52.2,NA,75.207012229,39.806095377
1999-05-05,102,101.25,21.1111111111111,57.2,NA,74.146984757,33.495058216
1999-05-06,89,99,14.4444444444444,52.8,NA,24.733670394,18.135118541
1999-05-07,103,104.8,13.3333333333333,46.9,NA,31.771160581,20.265240922
1999-05-08,116,104.4,11.6666666666667,48.2,NA,8.739841901,11.604778
1999-05-09,97,106.4,10.5555555555556,42.7,NA,7.609187647,17.047302287
1999-05-10,102,104.75,14.4444444444444,46.5,NA,32.592339452,32.4559823999
1999-05-11,132,113,19.4444444444444,52.1,NA,63.57668011,32.6188091127
1999-05-12,100,101.25,16.6666666666667,52.7,NA,44.131138656,27.1698635779
1999-05-13,102,99,10.5555555555556,41,NA,16.568850444,26.9564930495
1999-05-14,101,104.8,11.6666666666667,41.3,NA,15.467064727,25.4635171789
1999-05-15,107,104.4,15.5555555555556,54.8,NA,49.353277861,21.046206835
1999-05-16,96,106.4,20.5555555555556,63.1,NA,44.354365768,36.411698448
1999-05-17,116,104.75,20.5555555555556,62.6,NA,31.341316318,27.5788546302
1999-05-18,93,113,16.1111111111111,52.3,NA,17.781566674,20.880156308
1999-05-19,104,101.25,16.1111111111111,44.8,NA,25.364805328,20.073936729
1999-05-20,95,99,17.7777777777778,49.1,NA,51.255189944,35.274407951
1999-05-21,118,104.8,18.8888888888889,56.8,NA,65.151228855,45.56714442
1999-05-22,91,104.4,15,52.8,NA,9.178601509,33.809900672
1999-05-23,88,106.4,15.5555555555556,50.7,NA,19.134233374,16.89618741
1999-05-24,114,104.75,10.5555555555556,40.7,NA,16.312199866,16.337153301
1999-05-25,114,113,13.3333333333333,38.7,NA,34.1498927128,25.0413303906
1999-05-26,95,101.25,15.5555555555556,40.4,NA,20.191650956,22.378113224
1999-05-27,96,99,17.7777777777778,41.3,NA,57.217217015,24.3618608426
1999-05-28,108,104.8,23.8888888888889,53.8,NA,43.212842051,28.3391341184
1999-05-29,94,104.4,24.4444444444444,54.4,NA,46.343336558,46.359479566
1999-05-30,109,106.4,21.1111111111111,56,NA,52.834122007,49.988521045
1999-05-31,102,104.75,22.7777777777778,63.4,NA,35.5469079859,27.9728775593
1999-06-01,110,98.6,18.3333333333333,59.7,NA,32.578226667,16.709864738
1999-06-02,124,97.75,17.7777777777778,57.7,NA,11.678890561,13.553488861
1999-06-03,85,112,14.4444444444444,47.7,NA,14.526982258,21.339295841
1999-06-04,114,101.25,17.7777777777778,56.6,NA,31.482614123,31.8063131825
1999-06-05,108,107.75,23.8888888888889,68,NA,30.733072193,28.0034456598
1999-06-06,107,101.5,26.6666666666667,69.9,NA,49.571350386,30.5670807286
1999-06-07,98,102.4,27.2222222222222,63.8,NA,31.566130607,34.317243057
1999-06-08,120,98.6,26.6666666666667,63.2,NA,36.6168325975,37.061528728
1999-06-09,107,97.75,26.1111111111111,63.2,NA,48.528309395,25.8607046976
1999-06-10,111,112,26.1111111111111,66.7,NA,57.452622582,27.0512117996
1999-06-11,94,101.25,25.5555555555556,67.5,NA,46.848031798,31.0971293685
1999-06-12,88,107.75,23.8888888888889,68.2,NA,39.4682819227,38.65428872
1999-06-13,114,101.5,18.3333333333333,63.5,NA,17.499600601,26.4370169612
1999-06-14,99,102.4,18.8888888888889,55,NA,10.477378476,24.0832018416
1999-06-15,102,98.6,14.4444444444444,37.9,NA,5.486874923,24.8483356649
1999-06-16,102,97.75,16.1111111111111,44.7,NA,17.515583714,27.4069944255
1999-06-17,85,112,13.8888888888889,42.9,NA,16.824088558,24.5763261406
1999-06-18,101,101.25,15,47.6,NA,32.531243058,26.2480738218
1999-06-19,97,107.75,20,49.9,NA,25.604319981,37.442988764
1999-06-20,101,101.5,19.4444444444444,54.4,NA,34.6129244097,52.965389207
1999-06-21,123,102.4,22.2222222222222,59.8,NA,62.567181625,51.186897595
1999-06-22,97,98.6,23.3333333333333,66.2,NA,79.559351954,32.5586071652
1999-06-23,111,97.75,24.4444444444444,67.3,NA,61.496179498,43.063443911
1999-06-24,89,112,24.4444444444444,65.9,NA,26.535862944,25.8619425661
1999-06-25,105,101.25,23.8888888888889,58.2,NA,43.520203603,29.5138861027
1999-06-26,95,107.75,24.4444444444444,66.2,NA,40.5450566096,34.483577377
1999-06-27,106,101.5,25.5555555555556,70.6,NA,41.5850660071,39.103054812
1999-06-28,94,102.4,25,69.2,NA,51.613774798,28.9811634385
1999-06-29,94,98.6,18.8888888888889,51.1,NA,23.000055608,22.412940334
1999-06-30,98,97.75,20,54.7,NA,30.66336271,26.9368852983
1999-07-01,114,99,23.3333333333333,64.3,NA,28.715560512,24.6971841427
1999-07-02,98,100.6,25,67.3,NA,30.730323021,27.0471271459
1999-07-03,111,106.25,28.8888888888889,76.2,NA,63.737070902,27.874185843
1999-07-04,90,95.75,30,74.1,NA,41.7037715646,28.326692592
1999-07-05,104,100.75,30.5555555555556,74.4,NA,34.1720530989,32.1338003105
1999-07-06,113,104.75,26.1111111111111,62.7,NA,25.737607181,26.024080987
1999-07-07,116,99.8,23.8888888888889,53.7,NA,23.755826359,27.5565105243
1999-07-08,89,99,24.4444444444444,60.4,NA,71.734075921,36.353755196
1999-07-09,105,100.6,24.4444444444444,65,NA,30.735091667,32.939916503
1999-07-10,89,106.25,17.7777777777778,51.5,NA,7.72468071,22.306549541
1999-07-11,83,95.75,19.4444444444444,50.3,NA,25.182004233,20.132550786
1999-07-12,99,100.75,20,50.8,NA,44.719475229,23.7452659095
1999-07-13,103,104.75,21.1111111111111,55.7,NA,72.771530023,31.5567587646
1999-07-14,133,99.8,23.3333333333333,59.2,NA,95.81100493,43.328251433
1999-07-15,93,99,25.5555555555556,62.8,NA,84.728421552,49.822606761
1999-07-16,115,100.6,27.7777777777778,68.3,NA,109.702394155,43.873659908
1999-07-17,122,106.25,23.8888888888889,70.6,NA,33.3092411401,24.715909155
1999-07-18,89,95.75,25,66.6,NA,28.738832512,30.5908352183
1999-07-19,96,100.75,26.1111111111111,70.1,NA,35.7648599088,25.2740488606
1999-07-20,115,104.75,24.4444444444444,70.4,NA,28.822376496,27.9220003607
1999-07-21,98,99.8,28.3333333333333,72.1,NA,36.82299501,27.6294045566
1999-07-22,88,99,27.7777777777778,73.4,NA,31.932310078,26.3629835248
1999-07-23,95,100.6,28.3333333333333,72.8,NA,35.7820681278,23.7912851367
1999-07-24,110,106.25,27.7777777777778,73.2,NA,17.916693637,32.4117732336
1999-07-25,102,95.75,29.4444444444444,70.6,NA,19.880255285,36.777598767
1999-07-26,99,100.75,26.6666666666667,69.5,NA,49.885332526,21.813756619
1999-07-27,121,104.75,26.1111111111111,68.3,NA,26.833928251,24.5600082779
1999-07-28,98,99.8,27.7777777777778,71.8,NA,34.8469419498,31.2361926546
1999-07-29,105,99,28.3333333333333,76.6,NA,45.819337257,28.3552676299
1999-07-30,139,100.6,32.2222222222222,77.1,NA,63.828722772,31.6908944951
1999-07-31,139,106.25,28.3333333333333,71.4,NA,29.828722772,35.230401009
1999-08-01,116,94.8,23.3333333333333,60.1,NA,8.753749813,24.6173992514
1999-08-02,117,104.6,21.6666666666667,56.3,NA,11.768975604,16.692913391
1999-08-03,87,100.25,21.6666666666667,59,NA,28.758564642,21.839963846
1999-08-04,93,104,24.4444444444444,58.3,NA,33.1374625777,21.868453525
1999-08-05,102,122.5,22.7777777777778,55.6,NA,19.727331765,19.37368351
1999-08-06,107,106.75,24.4444444444444,62,NA,46.732537245,26.7246427898
1999-08-07,108,95.2,22.2222222222222,67.7,NA,39.8177550005,20.228897895
1999-08-08,109,94.8,18.8888888888889,57,NA,4.821126722,24.2342812872
1999-08-09,105,104.6,18.8888888888889,56.2,NA,29.841948641,20.741795351
1999-08-10,107,100.25,25.5555555555556,63.8,NA,32.584625582,29.9188718392
1999-08-11,104,104,23.8888888888889,61.1,NA,38.7326335732,16.535578788
1999-08-12,105,122.5,21.1111111111111,65.9,NA,30.732633573,13.538488951
1999-08-13,102,106.75,22.2222222222222,65.6,NA,30.898450898,20.853204658
1999-08-14,100,95.2,17.7777777777778,52.7,NA,4.872492586,21.489796426
1999-08-15,73,94.8,18.8888888888889,54.4,NA,13.830848747,18.290738508
1999-08-16,95,104.6,22.7777777777778,57.9,NA,37.1889622127,27.2977809939
1999-08-17,128,100.25,23.8888888888889,60.6,NA,33.9531775191,26.7226988322
1999-08-18,87,104,19.4444444444444,62.7,NA,36.9766021763,5.421689623
1999-08-19,81,122.5,20,62.3,NA,14.993450737,22.391125282
1999-08-20,90,106.75,19.4444444444444,57.2,NA,16.969000813,22.135466712
1999-08-21,99,95.2,18.3333333333333,57.4,NA,27.969000813,17.403269928
1999-08-22,124,94.8,19.4444444444444,57.1,NA,32.486933893,21.472626345
1999-08-23,98,104.6,22.2222222222222,64.2,NA,39.8024254702,20.027382514
1999-08-24,99,100.25,21.6666666666667,67.1,NA,32.7061241,27.6159926892
1999-08-25,89,104,21.1111111111111,66.1,NA,21.532336002,31.5637721051
1999-08-26,103,122.5,22.2222222222222,64.6,NA,31.543611803,24.6702312281
1999-08-27,87,106.75,23.3333333333333,66.1,NA,60.460324132,23.0421171421
1999-08-28,105,95.2,26.6666666666667,69.7,NA,58.916342243,30.2439242053
1999-08-29,104,94.8,20.5555555555556,56,NA,12.561830983,29.1912078937
1999-08-30,98,104.6,16.6666666666667,51.8,NA,16.499365224,23.8859824405
1999-08-31,109,100.25,18.3333333333333,54.4,NA,31.456376878,23.4319791804
1999-09-01,85,101.2,21.1111111111111,57.3,NA,78.421586902,35.149998086
1999-09-02,100,106,23.3333333333333,62.1,NA,98.416381422,39.22672225
1999-09-03,115,101.25,24.4444444444444,61.5,NA,77.223090909,47.473032127
1999-09-04,110,107.25,26.1111111111111,61.6,NA,63.382545806,54.922007204
1999-09-05,100,107.5,25,63.5,NA,56.335696491,53.663237076
1999-09-06,100,109,18.8888888888889,54.9,NA,11.27376223,24.7184335247
1999-09-07,98,101.2,18.3333333333333,55.2,NA,25.294065114,14.71809856
1999-09-08,100,101.2,21.6666666666667,54.2,NA,36.0910514157,17.753248573
1999-09-09,90,106,16.6666666666667,46.6,NA,39.8626422363,12.233420734
1999-09-10,97,101.25,16.6666666666667,45.2,NA,49.067626757,13.547298472
1999-09-11,93,107.25,17.7777777777778,48.7,NA,41.0936541547,19.976751003
1999-09-12,106,107.5,20,58.9,NA,28.148822334,24.2142479942
1999-09-13,111,109,15,49.9,NA,12.066800651,6.624923601
1999-09-14,105,101.2,15,44.4,NA,18.048581475,8.99607267
1999-09-15,104,101.2,12.7777777777778,46.2,NA,26.609602645,9.418025826
1999-09-16,111,106,15,47.8,NA,20.144882842,12.919424921
1999-09-17,99,101.25,15,48.1,NA,22.15789654,14.127912998
1999-09-18,103,107.25,16.6666666666667,49,NA,51.212070483,19.086130494
1999-09-19,109,107.5,17.7777777777778,53.5,NA,50.229474179,29.7716619181
1999-09-20,100,109,14.4444444444444,45.9,NA,10.206049523,12.374515962
1999-09-21,107,101.2,10.5555555555556,44.6,NA,14.252929349,14.935576312
1999-09-22,102,101.2,13.8888888888889,39.8,NA,24.117556371,12.385309787
1999-09-23,103,106,18.8888888888889,46.3,NA,48.990022124,22.774229692
1999-09-24,114,101.25,13.8888888888889,47.1,NA,5.980227831,20.05034643
1999-09-25,93,107.25,16.6666666666667,48.4,NA,36.9156294086,25.8124271536
1999-09-26,121,107.5,22.2222222222222,49.3,NA,91.933848587,43.976605925
1999-09-27,96,109,18.8888888888889,58.7,NA,26.408377986,35.84750617
1999-09-28,116,101.2,14.4444444444444,56.7,NA,9.090012975,16.720647027
1999-09-29,96,101.2,13.3333333333333,43.7,NA,4.293026674,11.586351223
1999-09-30,89,106,13.3333333333333,38.9,NA,29.385379819,13.359099102
1999-10-01,89,101.4,10.5555555555556,35,NA,24.460452318,8.245467594
1999-10-02,119,108.4,7.77777777777778,40.8,NA,16.444835877,9.701152398
1999-10-03,101,105.75,6.66666666666667,40.2,NA,18.062892735,15.41706528
1999-10-04,111,115,8.33333333333333,38,NA,15.405794782,15.890431231
1999-10-05,106,110.75,10.5555555555556,36.8,NA,40.421411223,8.761212701
1999-10-06,110,104.75,11.1111111111111,41.8,NA,25.352848506,18.137855337
1999-10-07,115,99.6,15,42.4,NA,30.561635511,14.029640051
1999-10-08,107,101.4,16.1111111111111,54.1,NA,63.592868388,13.805416288
1999-10-09,124,108.4,15,57.6,NA,51.598809471,4.79360255
1999-10-10,108,105.75,18.8888888888889,58,NA,24.522594416,22.274014622
1999-10-11,97,115,12.7777777777778,46.1,NA,29.488758799,14.766683398
1999-10-12,105,110.75,16.6666666666667,47.2,NA,82.549890126,19.782440478
1999-10-13,113,104.75,13.3333333333333,44,NA,28.578548354,13.973151639
1999-10-14,103,99.6,8.88888888888889,34.8,NA,32.622794929,10.297098981
1999-10-15,98,101.4,17.7777777777778,46.3,NA,48.184895688,23.4533124808
1999-10-16,100,108.4,14.4444444444444,54.2,NA,54.297452463,21.660074253
1999-10-17,98,105.75,7.22222222222222,33.8,NA,2.271425062,14.089693388
1999-10-18,97,115,6.66666666666667,34.4,NA,21.318612478,4.614029831
1999-10-19,106,110.75,10,33.5,NA,48.388596982,8.50322193
1999-10-20,90,104.75,6.66666666666667,30.7,NA,31.367775065,6.288364385
1999-10-21,103,99.6,11.1111111111111,36.3,NA,40.355980239,9.685957734
1999-10-22,108,101.4,10.5555555555556,26.6,NA,23.474487392,18.697886217
1999-10-23,101,108.4,6.11111111111111,25.7,NA,7.440651774,19.556106799
1999-10-24,134,105.75,4.44444444444444,22.1,NA,6.500719198,13.314133972
1999-10-25,111,115,10,28.1,NA,60.45494861,12.323318796
1999-10-26,113,110.75,11.6666666666667,29.4,NA,52.507003405,11.134124472
1999-10-27,119,104.75,8.88888888888889,37,NA,42.5221788635,9.184048303
1999-10-28,103,99.6,17.7777777777778,43.3,NA,84.301386967,13.87018399
1999-10-29,127,101.4,16.6666666666667,47,NA,94.17645546,25.1613997461
1999-10-30,108,108.4,18.8888888888889,50.7,NA,89.227580699,36.943380176
1999-10-31,106,105.75,14.4444444444444,49.3,NA,43.2761542608,14.984479445
1999-11-01,106,100.8,15,46.9,NA,60.231907686,15.287037268
1999-11-02,106,113.75,5.55555555555556,22.6,NA,22.878971986,19.098460161
1999-11-03,108,116,2.77777777777778,17.7,NA,27.328209055,15.657816658
1999-11-04,100,114,7.77777777777778,24.2,NA,121.317798097,13.004012216
1999-11-05,123,107.5,12.7777777777778,34.3,NA,52.231286141,14.602509725
